ticker: CSMG3 | cnpj: 21.240.146/0001-84 | id: 25658
ticker: CSAN3 | cnpj: 90.400.888/0001-42 | id: 20532
ticker: ENGI4 | cnpj: 04.128.563/0001-10 | id: 18970
ticker: CRPG6 | cnpj: 15.115.504/0001-24 | id: 11398
ticker: CRPG5 | cnpj: 15.115.504/0001-24 | id: 11398
ticker: CRPG3 | cnpj: 15.115.504/0001-24 | id: 11398
ticker: CRFB3 | cnpj: 75.315.333/0001-09 | id: 24171
ticker: CPLE6 | cnpj: 21.240.146/0001-84 | id: 25658
ticker: CPLE5 | cnpj: 21.240.146/0001-84 | id: 25658
ticker: CPLE3 | cnpj: 21.240.146/0001-84 | id: 25658
ticker: CPFE3 | cnpj: 02.429.144/0001-93 | id: 18660
ticker: COGN3 | cnpj: 02.800.026/0001-40 | id: 17973
ticker: COCE5 | cnpj: 21.240.146/0001-84 | id: 25658
ticker: COCE3 | cnpj: 21.240.146/0001-84 | id: 25658
ticker: CYRE3 | cnpj: 73.178.600/0001-18 | id: 14460
ticker: CYRE4 | cnpj: 73.178.600/0001-18 | id: 14460
ticker: DASA3 | cnpj: 61.486.650/0001-83 | id: 19623
ticker: DESK3 | cnpj: 08.170.849/0001-15 | id: 26026
ticker: ENGI3 | cnpj: 04.128.563/0001-10 | id: 18970
ticker: ENGI11 | cnpj: 04.128.563/0001-10 | id: 18970
ticker: ENEV3 | cnpj: 04.423.567/0001-21 | id: 21237
ticker: ENAT3 | cnpj: 11.669.021/0001-10 | id: 22365
ticker: EMBJ3 | cnpj: 07.689.002/0001-89 | id: 20087
ticker: EMAE4 | cnpj: 09.288.252/0001-32 | id: 23248
ticker: EMAE3 | cnpj: 09.288.252/0001-32 | id: 23248
ticker: ELMD3 | cnpj: 07.620.094/0001-40 | id: 20150
ticker: EKTR4 | cnpj: 02.328.280/0001-97 | id: 17485
ticker: EKTR3 | cnpj: 02.328.280/0001-97 | id: 17485
ticker: EGIE3 | cnpj: 02.474.103/0001-19 | id: 17329
ticker: ECOR3 | cnpj: 04.149.454/0001-80 | id: 19453
ticker: EALT4 | cnpj: 82.643.537/0001-34 | id: 5380
ticker: EALT3 | cnpj: 82.643.537/0001-34 | id: 5380
unmatched: DXCO3 | DURATEX S.A.
ticker: DTCY3 | cnpj: 03.303.999/0001-36 | id: 18597
ticker: DOTZ3 | cnpj: 18.174.270/0001-84 | id: 25836
ticker: DOHL4 | cnpj: 84.683.408/0001-03 | id: 5207
ticker: DOHL3 | cnpj: 84.683.408/0001-03 | id: 5207
ticker: DMVF3 | cnpj: 12.108.897/0001-50 | id: 25046
ticker: DIRR3 | cnpj: 16.614.075/0001-00 | id: 21350
ticker: DEXP4 | cnpj: 02.193.750/0001-52 | id: 16632
ticker: DEXP3 | cnpj: 02.193.750/0001-52 | id: 16632
ticker: ZAMP3 | cnpj: 13.574.594/0001-96 | id: 24317
